IID,GEBV
1009878,-21.5045
1009879,-17.572
1009880,-18.7137
1009881,-13.4927
1009882,-15.4686
1009883,-24.235
1009884,-10.9356
1009885,-15.998
1009886,-18.5688
1009887,-25.1852
1009888,-22.6502
1009889,-16.0786
1009890,-16.0437
1009891,1.11566
1009892,-23.2853
1009893,-14.2863
1009894,-20.1596
1009895,-13.5861
1009896,-11.5705
1009897,-23.5113
1009898,-15.9306
1009899,-9.26147
1009900,-10.3566
1009901,-13.0605
1009902,-14.9172
1009903,-20.765
1009904,-22.0171
1009905,-14.9016
1009906,-11.7272
1009907,-11.4277
1009908,-21.0264
1009909,-19.9182
1009910,-25.1861
1009911,-12.0821
1009912,-16.616
1009913,-25.3101
1009914,-18.2641
1009915,-19.2486
1009916,-12.8581
1009917,-19.2119
1009918,-17.7256
1009919,-21.8271
1009920,-22.296
1009921,-14.7452
1009922,-25.6382
1009923,-12.7963
1009924,-23.9135
1009925,-22.6262
1009926,-14.5477
1009927,-20.4254
1009928,-12.0523
1009929,-14.6965
1009930,-14.9428
1009931,-13.9563
1009932,-19.2175
1009933,-7.54403
1009934,-9.43466
1009935,-15.2805
1009936,-17.7252
1009937,-15.2529
1009938,-22.9587
1009939,-17.6508
1009940,-14.5238
1009941,-10.0598
1009942,-17.8857
1009943,-24.394
1009944,-24.4943
1009945,-10.1274
1009946,-20.8601
1009947,-14.8134
1009948,-9.89993
1009949,-13.5225
1009950,-18.4946
1009951,-11.0875
1009952,-13.3516
1009953,-13.5438
1009954,-21.9104
1009955,-17.9625
1009956,-19.0659
1009957,-23.5915
1009958,-11.9167
1009959,-12.6937
1009960,-20.4983
1009961,-16.2818
1009962,-26.8622
1009963,-6.96493
1009964,-6.72689
1009965,-11.4364
1009966,-17.8788
1009967,-10.3115
1009968,-22.7785
1009969,-25.3118
1009970,-10.7686
1009971,-26.8232
1009972,-12.6369
1009973,-18.5728
1009974,-29.2841
1009975,-25.3164
1009976,-14.8564
1009977,-9.15963
1009978,-25.5864
1009979,-22.7419
1009980,-7.06616
1009981,-7.16579
1009982,-14.8078
1009983,-13.5649
1009984,-23.467
1009985,-16.1596
1009986,-16.2236
1009987,-15.5733
1009988,-22.793
1009989,-18.6479
1009990,-16.6042
1009991,-16.4223
1009992,-7.8261
1009993,-24.3223
1009994,-12.8675
1009995,-10.8078
1009996,-11.0503
1009997,-12.3696
1009998,-14.5427
1009999,-14.6126
1010000,-20.4081
